timestamp, decisao, erro
1770323690.5804455,Curva a Direita,38.0
1770323690.6276674,Curva a Direita,38.0
1770323690.6787572,Curva a Direita,38.0
1770323690.7362118,Curva a Direita,38.5
1770323690.7834888,Curva a Direita,39.0
1770323690.833857,Curva a Direita,38.5
1770323690.8827624,Curva a Direita,39.0
1770323690.9310746,Curva a Direita,39.0
1770323690.9925804,Curva a Direita,38.5
1770323691.0464969,Curva a Direita,39.0
1770323691.0922356,Curva a Direita,38.5
1770323691.1386895,Curva a Direita,38.5
1770323691.2127311,Curva a Direita,38.0
1770323691.2844522,Curva a Direita,38.0
1770323691.342601,Curva a Direita,37.5
1770323691.4223306,Curva a Direita,37.5
1770323691.4716666,Curva a Direita,37.5
1770323691.5152395,Curva a Direita,36.5
1770323691.5727131,Curva a Direita,36.5
1770323691.6198757,Curva a Direita,36.0
1770323691.6713734,Curva a Direita,35.5
1770323691.723038,Curva a Direita,34.5
1770323691.773432,Curva a Direita,34.5
1770323691.8233387,Curva a Direita,33.5
1770323691.872194,Curva a Direita,32.5
1770323691.9240818,Curva a Direita,32.0
1770323691.9722934,Curva a Direita,31.0
1770323692.0207922,Curva a Direita,31.0
1770323692.0734887,Curva a Direita,30.0
1770323692.1237307,Curva a Direita,29.5
1770323692.1744893,Curva a Direita,28.0
1770323692.2247741,Curva a Direita,27.5
1770323692.2752702,Curva a Direita,26.5
1770323692.3294752,Curva a Direita,32.5
1770323692.403775,Curva a Direita,31.5
1770323692.4563725,Curva a Direita,30.5
1770323692.5072587,Curva a Direita,29.5
1770323692.559579,Curva a Direita,28.0
1770323692.610997,Curva a Direita,26.5
1770323692.6596048,Curva a Direita,25.5
1770323692.7073188,Curva a Direita,25.0
1770323692.7603114,Curva a Direita,23.5
1770323692.8085113,Curva a Direita,22.5
1770323692.8624947,Curva a Direita,15.5
1770323692.9093952,Curva a Direita,14.5
1770323692.95584,Curva a Direita,14.0
1770323693.008763,Curva a Direita,15.0
1770323693.056899,Curva a Direita,14.5
1770323693.112597,Curva a Direita,13.5
1770323693.1567507,Curva a Direita,12.5
1770323693.2031167,Curva a Direita,11.5
1770323693.2556376,Curva a Direita,10.5
1770323693.3044894,Curva a Direita,10.0
1770323693.3737576,Curva a Direita,9.0
1770323693.445308,Em frente,8.0
1770323693.5103116,Em frente,7.0
1770323693.5561948,Em frente,4.5
1770323693.6024663,Em frente,4.5
1770323693.66517,Em frente,4.0
1770323693.7060823,Em frente,4.0
1770323693.7575896,Em frente,4.0
1770323693.8084378,Em frente,4.5
1770323693.8733249,Em frente,4.5
1770323693.9241357,Em frente,5.5
1770323693.9812548,Em frente,6.0
1770323694.0231318,Em frente,6.0
1770323694.0865605,Em frente,6.5
1770323694.1437597,Em frente,6.5
1770323694.1956193,Em frente,7.0
1770323694.246408,Em frente,7.0
1770323694.2911875,Em frente,7.5
1770323694.360956,Em frente,7.5
1770323694.4086337,Em frente,7.5
1770323694.4677114,Em frente,7.5
1770323694.5320616,Em frente,8.0
1770323694.5826328,Em frente,8.0
1770323694.6389499,Curva a Direita,8.5
1770323694.686862,Em frente,8.0
1770323694.742923,Curva a Direita,8.5
1770323694.7965617,Curva a Direita,8.5
1770323694.8437748,Curva a Direita,9.0
1770323694.8919675,Curva a Direita,9.5
1770323694.9440804,Curva a Direita,9.5
1770323694.9890497,Curva a Direita,9.0
1770323695.0354571,Curva a Direita,9.5
1770323695.1098852,Curva a Direita,9.5
1770323695.172763,Curva a Direita,9.5
1770323695.237457,Curva a Direita,9.5
1770323695.321311,Curva a Direita,9.5
1770323695.3890414,Curva a Direita,9.5
1770323695.4604585,Curva a Direita,10.0
1770323695.5112362,Curva a Direita,10.0
1770323695.5811274,Curva a Direita,10.5
1770323695.6492698,Curva a Direita,11.0
1770323695.7017963,Curva a Direita,11.5
1770323695.747239,Curva a Direita,11.5
1770323695.7969642,Curva a Direita,12.0
1770323695.845374,Curva a Direita,13.0
1770323695.8971705,Curva a Direita,13.0
1770323695.9459126,Curva a Direita,13.0
1770323695.9973276,Curva a Direita,14.0
1770323696.0463185,Curva a Direita,14.0
1770323696.096753,Curva a Direita,14.5
1770323696.1486003,Curva a Direita,14.5
1770323696.1955543,Curva a Direita,14.0
1770323696.2431457,Curva a Direita,14.5
1770323696.2907083,Curva a Direita,14.5
1770323696.3364773,Curva a Direita,15.0
1770323696.386147,Curva a Direita,15.0
1770323696.4328938,Curva a Direita,14.5
1770323696.479618,Curva a Direita,14.0
1770323696.5493264,Curva a Direita,14.0
1770323696.5933347,Curva a Direita,13.0
1770323696.6416526,Curva a Direita,12.5
1770323696.684512,Curva a Direita,12.5
1770323696.7497602,Curva a Direita,12.0
1770323696.8123488,Curva a Direita,11.5
1770323696.8599098,Curva a Direita,11.5
1770323696.9094048,Curva a Direita,11.0
1770323696.9552922,Curva a Direita,10.5
1770323697.0025005,Curva a Direita,10.0
1770323697.0497482,Curva a Direita,9.0
1770323697.1094453,Curva a Direita,9.5
1770323697.1618643,Curva a Direita,8.5
1770323697.2199178,Em frente,7.5
1770323697.2768621,Em frente,6.5
1770323697.3234825,Em frente,6.0
1770323697.3660939,Em frente,5.0
1770323697.439641,Em frente,4.5
1770323697.5208771,Em frente,4.5
1770323697.578439,Em frente,3.5
1770323697.6286118,Em frente,3.5
1770323697.7053847,Em frente,3.5
1770323697.7562792,Em frente,3.5
1770323697.810087,Em frente,3.5
1770323697.8774104,Em frente,3.5
1770323697.9217432,Em frente,4.0
1770323697.967828,Em frente,4.0
1770323698.0416603,Em frente,5.0
1770323698.0961835,Em frente,5.5
1770323698.1461184,Em frente,6.0
1770323698.1936045,Em frente,6.5
1770323698.2435222,Em frente,6.5
1770323698.294907,Em frente,7.5
1770323698.3438034,Em frente,8.0
1770323698.3895626,Em frente,8.0
1770323698.4406157,Em frente,8.0
1770323698.4913335,Curva a Direita,8.5
1770323698.5460186,Em frente,8.0
1770323698.5954206,Em frente,8.0
1770323698.6400871,Curva a Direita,8.5
1770323698.6885889,Em frente,8.0
1770323698.754533,Curva a Direita,8.5
1770323698.8098931,Em frente,8.0
1770323698.8651881,Em frente,8.0
1770323698.9119685,Curva a Direita,8.5
1770323698.9590914,Curva a Direita,8.5
1770323699.0227852,Em frente,8.0
1770323699.075537,Curva a Direita,8.5
1770323699.1300616,Curva a Direita,8.5
1770323699.174984,Curva a Direita,9.0
1770323699.2259805,Curva a Direita,9.5
1770323699.274712,Curva a Direita,10.0
1770323699.327443,Curva a Direita,10.0
1770323699.3754478,Curva a Direita,10.0
1770323699.427281,Curva a Direita,10.5
1770323699.4768384,Curva a Direita,10.5
1770323699.5245843,Curva a Direita,10.5
1770323699.5793526,Curva a Direita,10.0
1770323699.6447027,Curva a Direita,10.0
1770323699.7100794,Curva a Direita,10.0
1770323699.7760558,Curva a Direita,9.5
1770323699.83271,Curva a Direita,9.0
1770323699.8859513,Curva a Direita,8.5
1770323699.9279819,Em frente,7.5
1770323699.9837298,Em frente,7.0
1770323700.0347567,Em frente,6.0
1770323700.0852156,Em frente,5.5
1770323700.1386058,Em frente,4.5
1770323700.1902306,Em frente,3.5
1770323700.2525468,Em frente,2.5
1770323700.3038363,Em frente,1.5
1770323700.3552415,Em frente,1.0
1770323700.408552,Em frente,0.0
1770323700.4729943,Curva a Esquerda,-0.5
1770323700.537298,Curva a Esquerda,-3.0
1770323700.5920694,Curva a Esquerda,-3.5
1770323700.6565433,Curva a Esquerda,-4.0
1770323700.7251544,Curva a Esquerda,-4.0
1770323700.7867525,Curva a Esquerda,-4.5
1770323700.835721,Curva a Esquerda,-5.5
1770323700.8869586,Curva a Esquerda,-6.5
1770323700.9365118,Curva a Esquerda,-7.5
1770323700.9869413,Curva a Esquerda,-9.0
1770323701.036524,Curva a Esquerda,-9.5
1770323701.082824,Curva a Esquerda,-9.0
1770323701.1318688,Curva a Esquerda,-9.0
1770323701.1790676,Curva a Esquerda,-10.0
1770323701.2286422,Curva a Esquerda,-12.0
1770323701.273867,Curva a Esquerda,-12.0
1770323701.330615,Curva a Esquerda,-13.0
1770323701.3866844,Curva a Esquerda,-13.5
1770323701.4342935,Curva a Esquerda,-13.5
1770323701.4839618,Curva a Esquerda,-14.0
1770323701.5369868,Curva a Esquerda,-14.0
1770323701.5896354,Curva a Esquerda,-16.0
1770323701.6382122,Curva a Esquerda,-16.0
1770323701.6891716,Curva a Esquerda,-17.5
1770323701.7410848,Curva a Esquerda,-18.0
1770323701.7918177,Curva a Esquerda,-19.5
1770323701.8410428,Curva a Esquerda,-20.5
1770323701.8889906,Curva a Esquerda,-22.0
1770323701.937317,Curva a Esquerda,-24.5
1770323701.9870782,Curva a Esquerda,-26.0
1770323702.0378764,Curva a Esquerda,-27.0
1770323702.0879896,Curva a Esquerda,-27.5
1770323702.1403718,Curva a Esquerda,-30.0
1770323702.1854174,Curva a Esquerda,-31.5
1770323702.240821,Curva a Esquerda,-32.0
1770323702.2899148,Curva a Esquerda,-32.5
1770323702.3375683,Curva a Esquerda,-32.0
1770323702.3993902,Curva a Esquerda,-32.0
1770323702.479713,Curva a Esquerda,-31.5
1770323702.542081,Curva a Esquerda,-30.5
1770323702.5895772,Curva a Esquerda,-31.0
1770323702.6475408,Curva a Esquerda,-31.0
1770323702.7012677,Curva a Esquerda,-30.0
1770323702.7695715,Curva a Esquerda,-29.5
1770323702.8188465,Curva a Esquerda,-30.0
1770323702.8763955,Curva a Esquerda,-30.5
1770323702.920885,Curva a Esquerda,-30.0
1770323702.9734917,Curva a Esquerda,-31.0
1770323703.0181065,Curva a Esquerda,-31.5
1770323703.0670924,Curva a Esquerda,-31.5
1770323703.1133952,Curva a Esquerda,-32.5
1770323703.1621852,Curva a Esquerda,-33.5
1770323703.2308314,Curva a Esquerda,-33.5
1770323703.2762494,Curva a Esquerda,-34.0
1770323703.3259087,Curva a Esquerda,-33.0
1770323703.3767934,Curva a Esquerda,-33.0
1770323703.4225905,Curva a Esquerda,-33.0
1770323703.471945,Curva a Esquerda,-32.5
1770323703.5231771,Curva a Esquerda,-32.0
1770323703.5734596,Curva a Esquerda,-32.0
1770323703.6231692,Curva a Esquerda,-31.5
1770323703.69163,Curva a Esquerda,-30.5
1770323703.7479818,Curva a Esquerda,-30.5
1770323703.7963068,Curva a Esquerda,-30.5
1770323704.0233436,Curva a Esquerda,-30.0
1770323704.0768745,Curva a Esquerda,-29.5
1770323704.1362257,Curva a Esquerda,-29.5
1770323704.1777377,Curva a Esquerda,-29.5
1770323704.2249205,Curva a Esquerda,-30.0
1770323704.2727578,Curva a Esquerda,-30.0
1770323704.319566,Curva a Esquerda,-29.5
1770323704.3674252,Curva a Esquerda,-30.0
1770323704.430889,Curva a Esquerda,-30.0
1770323704.4774492,Curva a Esquerda,-30.5
1770323704.5262306,Curva a Esquerda,-30.5
1770323704.58943,Curva a Esquerda,-30.5
1770323704.6415231,Curva a Esquerda,-30.0
1770323704.6855836,Curva a Esquerda,-30.5
1770323704.7317934,Curva a Esquerda,-30.5
1770323704.7937346,Curva a Esquerda,-30.0
1770323704.844059,Curva a Esquerda,-29.5
1770323704.9128077,Curva a Esquerda,-30.0
1770323704.9565263,Curva a Esquerda,-30.0
1770323705.0049944,Curva a Esquerda,-30.0
1770323705.0558639,Curva a Esquerda,-30.0
1770323705.0958374,Curva a Esquerda,-30.0
1770323705.1501029,Curva a Esquerda,-30.0
1770323705.214519,Curva a Esquerda,-30.0
1770323705.2619863,Curva a Esquerda,-30.0
1770323705.329385,Curva a Esquerda,-30.0
1770323705.3943987,Curva a Esquerda,-30.5
1770323705.4504466,Curva a Esquerda,-30.0
1770323705.4978054,Curva a Esquerda,-30.5
1770323705.546516,Curva a Esquerda,-30.0
1770323705.595984,Curva a Esquerda,-30.0
1770323705.6543393,Curva a Esquerda,-30.0
1770323705.700803,Curva a Esquerda,-30.0
1770323705.7491117,Curva a Esquerda,-30.0
1770323705.8104622,Curva a Esquerda,-29.0
1770323705.863391,Curva a Esquerda,-29.0
1770323705.9343014,Curva a Esquerda,-28.5
1770323705.994705,Curva a Esquerda,-28.5
1770323706.0597491,Curva a Esquerda,-28.0
1770323706.1250088,Curva a Esquerda,-28.0
1770323706.2169418,Curva a Esquerda,-27.0
1770323706.2661512,Curva a Esquerda,-27.0
1770323706.3161087,Curva a Esquerda,-27.0
1770323706.3660016,Curva a Esquerda,-27.0
1770323706.4158125,Curva a Esquerda,-26.5
1770323706.4677725,Curva a Esquerda,-26.5
1770323706.516612,Curva a Esquerda,-25.5
1770323706.5676215,Curva a Esquerda,-25.5
1770323706.6267748,Curva a Esquerda,-25.0
1770323706.6824906,Curva a Esquerda,-25.0
1770323706.7356439,Curva a Esquerda,-24.5
1770323706.8005936,Curva a Esquerda,-24.5
1770323706.852714,Curva a Esquerda,-24.0
1770323706.926398,Curva a Esquerda,-24.0
1770323706.9748042,Curva a Esquerda,-24.0
1770323707.0261853,Curva a Esquerda,-23.5
1770323707.0734575,Curva a Esquerda,-23.5
1770323707.122768,Curva a Esquerda,-23.5
1770323707.171204,Curva a Esquerda,-23.5
1770323707.2195368,Curva a Esquerda,-23.0
1770323707.2833257,Curva a Esquerda,-22.5
1770323707.3439655,Curva a Esquerda,-22.5
1770323707.4033558,Curva a Esquerda,-22.5
1770323707.4540896,Curva a Esquerda,-22.0
1770323707.5010853,Curva a Esquerda,-21.5
1770323707.5529876,Curva a Esquerda,-22.0
1770323707.617082,Curva a Esquerda,-21.5
1770323707.6810381,Curva a Esquerda,-21.0
1770323707.7274368,Curva a Esquerda,-20.5
1770323707.7924511,Curva a Esquerda,-21.0
1770323707.8400476,Curva a Esquerda,-21.0
1770323707.8860247,Curva a Esquerda,-21.5
1770323707.9527864,Curva a Esquerda,-21.5
1770323708.0066054,Curva a Esquerda,-21.0
1770323708.0562782,Curva a Esquerda,-21.0
1770323708.1062818,Curva a Esquerda,-21.0
1770323708.155074,Curva a Esquerda,-20.5
1770323708.2096703,Curva a Esquerda,-21.0
1770323708.2555363,Curva a Esquerda,-20.5
1770323708.3061953,Curva a Esquerda,-20.0
1770323708.359587,Curva a Esquerda,-20.0
1770323708.425618,Curva a Esquerda,-19.0
1770323708.49321,Curva a Esquerda,-19.0
1770323708.5416563,Curva a Esquerda,-19.0
1770323708.589908,Curva a Esquerda,-19.0
1770323708.6604881,Curva a Esquerda,-18.5
1770323708.7258685,Curva a Esquerda,-18.0
1770323708.7862349,Curva a Esquerda,-18.5
1770323708.8386383,Curva a Esquerda,-18.0
1770323708.8857324,Curva a Esquerda,-18.0
1770323708.9353695,Curva a Esquerda,-18.0
1770323708.9811578,Curva a Esquerda,-18.0
1770323709.062389,Curva a Esquerda,-18.0
1770323709.1089642,Curva a Esquerda,-18.0
1770323709.1740735,Curva a Esquerda,-18.0
1770323709.2240467,Curva a Esquerda,-17.5
1770323709.2813745,Curva a Esquerda,-18.0
1770323709.3310103,Curva a Esquerda,-17.5
1770323709.3778434,Curva a Esquerda,-18.0
1770323709.424794,Curva a Esquerda,-17.5
1770323709.4745414,Curva a Esquerda,-18.0
1770323709.5216112,Curva a Esquerda,-18.0
1770323709.5837216,Curva a Esquerda,-18.0
1770323709.6496146,Curva a Esquerda,-18.5
1770323709.6954658,Curva a Esquerda,-19.0
1770323709.7449374,Curva a Esquerda,-19.5
1770323709.8154485,Curva a Esquerda,-20.0
1770323709.8769915,Curva a Esquerda,-20.5
1770323709.9170227,Curva a Esquerda,-21.0
1770323709.989583,Curva a Esquerda,-22.0
1770323710.0550232,Curva a Esquerda,-22.5
1770323710.1378584,Curva a Esquerda,-23.5
1770323710.1971798,Curva a Esquerda,-24.0
1770323710.2603211,Curva a Esquerda,-25.0
1770323710.3275113,Curva a Esquerda,-25.5
1770323710.4083405,Curva a Esquerda,-26.0
1770323710.4669464,Curva a Esquerda,-26.5
1770323710.541998,Curva a Esquerda,-27.5
1770323710.590314,Curva a Esquerda,-27.5
1770323710.651428,Curva a Esquerda,-28.5
1770323710.6992102,Curva a Esquerda,-29.0
1770323710.7424593,Curva a Esquerda,-29.5
1770323710.7906015,Curva a Esquerda,-30.5
1770323710.8556936,Curva a Esquerda,-30.5
1770323710.9181998,Curva a Esquerda,-30.5
1770323710.9655137,Curva a Esquerda,-31.0
1770323711.0408351,Curva a Esquerda,-31.5
1770323711.105365,Curva a Esquerda,-31.5
1770323711.1660218,Curva a Esquerda,-32.0
1770323711.218979,Curva a Esquerda,-32.5
1770323711.266079,Curva a Esquerda,-33.0
1770323711.3134797,Curva a Esquerda,-33.5
1770323711.360831,Curva a Esquerda,-33.5
1770323711.4324348,Curva a Esquerda,-33.5
1770323711.4957438,Curva a Esquerda,-34.5
1770323711.561194,Curva a Esquerda,-34.5
1770323711.644779,Curva a Esquerda,-35.0
1770323711.706643,Curva a Esquerda,-35.5
1770323711.7582283,Curva a Esquerda,-35.5
1770323711.823225,Curva a Esquerda,-35.0
1770323711.8716047,Curva a Esquerda,-35.5
1770323711.9326477,Curva a Esquerda,-34.0
1770323711.9829748,Curva a Esquerda,-34.0
1770323712.0258636,Curva a Esquerda,-33.5
1770323712.0898416,Curva a Esquerda,-33.5
1770323712.1395223,Curva a Esquerda,-34.0
1770323712.1907046,Curva a Esquerda,-32.5
1770323712.2363083,Curva a Esquerda,-32.0
1770323712.2798061,Curva a Esquerda,-31.5
1770323712.3384824,Curva a Esquerda,-32.0
1770323712.4080229,Curva a Esquerda,-31.0
1770323712.455133,Curva a Esquerda,-30.5
1770323712.5029542,Curva a Esquerda,-30.0
1770323712.5744374,Curva a Esquerda,-29.5
1770323712.6342633,Curva a Esquerda,-29.0
1770323712.6841886,Curva a Esquerda,-28.0
1770323712.7540495,Curva a Esquerda,-28.0
1770323712.8152556,Curva a Esquerda,-27.0
1770323712.8686113,Curva a Esquerda,-26.0
1770323712.9241319,Curva a Esquerda,-25.5
1770323712.9802887,Curva a Esquerda,-24.5
1770323713.046769,Curva a Esquerda,-24.0
1770323713.0968113,Curva a Esquerda,-23.5
1770323713.1760387,Curva a Esquerda,-23.0
1770323713.244921,Curva a Esquerda,-22.0
1770323713.3118985,Curva a Esquerda,-21.5
1770323713.358923,Curva a Esquerda,-21.5
1770323713.406156,Curva a Esquerda,-21.0
1770323713.4691598,Curva a Esquerda,-20.0
1770323713.5168092,Curva a Esquerda,-20.0
1770323713.5936139,Curva a Esquerda,-20.0
1770323713.65337,Curva a Esquerda,-19.5
1770323713.718459,Curva a Esquerda,-19.5
1770323713.7715402,Curva a Esquerda,-19.5
1770323713.8170788,Curva a Esquerda,-19.0
1770323713.8661363,Curva a Esquerda,-18.5
1770323713.912154,Curva a Esquerda,-19.0
1770323713.9830277,Curva a Esquerda,-18.5
1770323714.0336976,Curva a Esquerda,-18.5
1770323714.1156237,Curva a Esquerda,-18.0
1770323714.1688237,Curva a Esquerda,-17.5
1770323714.2412531,Curva a Esquerda,-17.5
1770323714.3075001,Curva a Esquerda,-17.5
1770323714.3894827,Curva a Esquerda,-17.5
1770323714.440522,Curva a Esquerda,-17.0
1770323714.4861178,Curva a Esquerda,-17.5
1770323714.5318806,Curva a Esquerda,-17.5
1770323714.5795608,Curva a Esquerda,-17.5
1770323714.6589158,Curva a Esquerda,-18.0
1770323714.7213519,Curva a Esquerda,-18.0
1770323714.7870815,Curva a Esquerda,-18.5
1770323714.8418748,Curva a Esquerda,-18.5
1770323714.8854282,Curva a Esquerda,-19.5
1770323714.9295194,Curva a Esquerda,-19.5
1770323714.9767582,Curva a Esquerda,-20.0
1770323715.0494106,Curva a Esquerda,-20.0
1770323715.1130662,Curva a Esquerda,-20.5
1770323715.199563,Curva a Esquerda,-20.5
1770323715.2480438,Curva a Esquerda,-20.0
1770323715.2942178,Curva a Esquerda,-20.5
1770323715.3440182,Curva a Esquerda,-20.5
1770323715.432108,Curva a Esquerda,-18.5
1770323715.4857776,Curva a Esquerda,-16.0
1770323715.5618472,Curva a Esquerda,-13.5
1770323715.6252296,Curva a Esquerda,-11.5
1770323715.70367,Curva a Esquerda,-9.0
1770323715.7622437,Curva a Esquerda,-7.0
1770323715.8229535,Curva a Esquerda,-5.0
1770323715.866144,Curva a Esquerda,-3.5
1770323715.9131234,Curva a Esquerda,-1.5
1770323715.962521,Em frente,0.5
1770323716.036048,Em frente,0.5
1770323716.0975149,Em frente,0.0
1770323716.1435933,Em frente,0.5
1770323716.1851568,Em frente,0.5
1770323716.2329369,Em frente,0.5
1770323716.3038352,Em frente,0.5
1770323716.3482099,Em frente,0.5
1770323716.39503,Em frente,0.5
1770323716.4379103,Em frente,0.5
1770323716.5171084,Em frente,0.5
1770323716.5750651,Em frente,0.5
1770323716.660481,Em frente,0.5
1770323716.7146757,Em frente,0.5
1770323716.7553856,Em frente,0.5
1770323716.804512,Em frente,0.5
1770323716.8653026,Em frente,0.5
1770323716.93079,Em frente,0.5
1770323716.9806507,Em frente,0.5
1770323717.0524905,Em frente,0.5
1770323717.106376,Em frente,0.5
1770323717.170064,Em frente,0.5
1770323717.2195003,Em frente,0.5
1770323717.2835405,Em frente,0.5
1770323717.3471253,Em frente,0.5
1770323717.3938253,Em frente,0.5
1770323717.4398475,Em frente,0.5
1770323717.5089703,Em frente,0.5
1770323717.5543435,Em frente,0.5
1770323717.5962362,Em frente,0.5
1770323717.675793,Em frente,0.5
1770323717.736894,Em frente,0.5
1770323717.8181098,Em frente,0.5
1770323717.8770926,Em frente,0.5
1770323717.9618223,Em frente,0.5
1770323718.0300157,Em frente,0.5
1770323718.081276,Curva a Esquerda,-1.0
1770323718.1422567,Curva a Esquerda,-1.0
